created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Fri May 19 05:22:27 +0000 2023;1659429287815172000;1659429287815172098;"Apa Saja yang Merupakan Tindakan Kekerasan Seksual?\n\nhttps://t.co/D3BlFoedkh\n\n#서울특별시 #SEOUL \n#서울외국인포털 #SeoulForeignerPortal\n#서울외국인주민지원센터 \n#SeoulForeignResidentCenter #首尔外国人居民服务中心 https://t.co/dHnkEjH5Ay";0;0;0;0;;in;1581821977643593730;1659429287815172000;1659429287815172098;"https://pbs.twimg.com/media/Fwd6Ir1aEAEvieb.jpg";"photo";Seoul_FRC
Fri May 19 05:17:06 +0000 2023;1659427939287695400;1659427939287695360;"soalnya emang ga ada unsur pidananya. kalau mau bawa ke perdata ribet (harus sewa lawyer, mahal). apalagi pasal perbuatan tidak menyenangkan sudah dihapus, tersisa ancaman kekerasan. makanya yang jadi polisi tsb wajar kesulitan.";0;0;0;0;;in;1496822720020955136;1659427421148553200;1659427421148553217;"";"";djametkudasai
Fri May 19 03:08:59 +0000 2023;1659395699044401200;1659395699044401152;"Calo ticket ga akan baca omelan kalian di twitter, cara terbaik memang beli dengan cara CoD lalu gebukin rame-rame. Kekerasan memang bukan  jawaban, tapi sekali-kali kayaknya gpp.";151;83;1573;3436;;in;130500843;1659395699044401200;1659395699044401152;"";"";JakaAdy
Fri May 19 04:59:00 +0000 2023;1659423385523478500;1659423385523478528;"Karena gue mending bias gue dating sama seleb/idol lagi yang gue tau, ketimbang sama orang biasa. Karena biar sadar diri aja gitu, selain itu kasus pelecehan dan kekerasan lebih banyak kespeakup pas idol dating sama non seleb😢";0;1;0;1;;in;864705835531763713;1659422899915325400;1659422899915325441;"";"";strawbeenry
Fri May 19 04:54:34 +0000 2023;1659422271285641200;1659422271285641216;"@marvaise Parah kekerasan pada perempuan";0;0;0;0;;in;1277194275306930176;1659032142985465900;1659032142985465856;"";"";dalmashe
Fri May 19 04:20:08 +0000 2023;1659413605522239500;1659413605522239489;"Seharusnya angka kekerasan karena cinta bertepuk sebelah tangan 0%\n\nJadi cowo ada harga diri dong..";0;0;0;0;;in;1509417688786825216;1659413605522239500;1659413605522239489;"";"";GatotSiagian
Thu May 18 17:03:21 +0000 2023;1659243288325652500;1659243288325652482;"Karena itu juga saya kurang sreg dengan aksi Marselino cs. yg meledek selebrasi penyerang Thailand, Yotsakorn Burapha. Ini mengingatkan saya pada insiden para pemain PSG yg meledek selebrasi Erling Haaland. PSG, kumpulan superstar, ledekin pemain muda dari tim yg gak lebih kuat. https://t.co/SZzadmVm0O";11;5;29;239;;in;118074490;1659243216858910700;1659243216858910720;"https://pbs.twimg.com/media/FwbQ-iNakAAS5Oo.jpg";"photo";ardynshufi
Fri May 19 05:00:36 +0000 2023;1659423789799850000;1659423789799849985;"@mengeonggg KEKERASAN";0;0;0;0;;in;957549154900692992;1659349590062276600;1659349590062276609;"";"";diyah_ri
Fri May 19 02:28:55 +0000 2023;1659385614847058000;1659385614847057921;"Seorang dokter gigi di Bali membuka praktik aborsi ilegal sejak tahun 2006\n\nMenurut Polda Bali, dokter gigi KAW sudah menangani lebih dari 1.300 pasien sejak awal praktik aborsi\n\nKAW mengaku menangani aborsi ilegal karena kasihan dengan masa depan pasiennya yang rata2 masih muda https://t.co/Xcobhyui2m";174;41;265;1132;;in;1632670728503058439;1659385614847058000;1659385614847057921;"https://pbs.twimg.com/media/FwdSY4eacAIhN5r.png";"photo";TMIHARINI
Fri May 19 05:06:16 +0000 2023;1659425212742652000;1659425212742651904;"@pculc Iya makannya gw pengen shanbin pacaran ma seleb (kalo bisa bias gw, mempung cewekk gw banyakan ya kan) selain itu idol yg pcrn ma non seleb rentang kena kasus kekerasan atau pelecehan seksual, mau bener ga bener juga seringnya yang kena kan idolnya😢";0;0;0;1;;in;864705835531763713;1659422899915325400;1659422899915325441;"";"";strawbeenry
Fri May 19 04:29:19 +0000 2023;1659415917552365600;1659415917552365568;"&lt; laundry untuk mencuci jasnya karena terlalu banyak warna pekat dan bau tidak enak jika dibersihkan oleh pihak asrama. Akan menjadi pertanyaan berlebihan nanti jika menaruh pada jasa laundry asrama dan bisa saja dihukum atas dasar kekerasan walau di luar &gt;";0;1;0;0;;in;609061105;1659250439328784400;1659250439328784386;"";"";egh_san
Fri May 19 05:02:43 +0000 2023;1659424320773578800;1659424320773578754;"Selebrasi &amp; olahraga tak bisa dipisahkan, sekalipun itu bentuk "menyerang" ke tim lawan atau individu.\n\nSelama aksinya bukan kekerasan, selebrasi hal yg lumrah..";1;0;0;0;;in;928313974780706816;1659424320773578800;1659424320773578754;"";"";JanganFollowCuk
Fri May 19 04:17:39 +0000 2023;1659412979321049000;1659412979321049095;"Polres Tanggamus menangkap seorang pria berinisial PJ (26) atas kasus kekerasan seksual terhadap anak di bawah umur di salah satu pondok pesantren (ponpes) di wilayah Kecamatan Gisting.\n\n#kekerasanseksual #ponpes #kriminal #tanggamus \nhttps://t.co/g1qWqkA7eU";0;0;0;0;;in;961851659692400640;1659412979321049000;1659412979321049095;"";"";lampungpost_
Fri May 19 05:01:34 +0000 2023;1659424032939446300;1659424032939446272;"@kochengfs Sy bbrp kali rescue kitten dari pinggir jln. Semuanya diare parah, tapi stlh bbrp hari bisa sembuh. Yg sulit sembuh adalah rasa takut kitten2 itu pd suara motor &amp; suara anak2 yg lewat di depan rumah. Mungkin sblm direscue, bbrp kitten mengalami kekerasan atau jadi mainan anak2.";0;0;0;0;;in;1489484766575431680;1659215073699852300;1659215073699852291;"";"";YantiSoeparmo69
Fri May 19 04:11:04 +0000 2023;1659411321975349200;1659411321975349253;"@_4imron4_ @UTDwib @ibograa @rizkiahmadfathr @idextratime kekerasan ada verbal jg, emg situ ada di bench? kaga kan? udh dibilang kalo ga ngerti mending baca ulang";0;1;0;0;;in;134751622;1658693660823945200;1658693660823945218;"";"";MunaRes29
Fri May 19 04:48:14 +0000 2023;1659420676841939000;1659420676841938944;"Rumit memang ;; at least ni dokter jadi satu2nya “penyelamat” cewe2 korban kekerasan seksual 😭";0;0;0;2;;in;4104146059;1659420676841939000;1659420676841938944;"";"";Linoliips
Fri May 19 04:21:26 +0000 2023;1659413931289645000;1659413931289645056;"Sekali aja.. Sekalii, drama sekolah kuriya gausah ada pembullyan, kekerasan🥲";0;1;0;0;;in;1344505740107546624;1659413931289645000;1659413931289645056;"";"";hi_sseulgye
Fri May 19 05:03:05 +0000 2023;1659424414054908000;1659424414054907909;"#ForceBook some tweets AU (fiction) \n(Inspired from Only Friend Trailer)\n\n"Kita saling sayang tapi.." \n\n*mengandung unsur kekerasan dan perselingkuhan* https://t.co/wGGVKyfZ3Y";2;1;3;12;;in;1413063972618608645;1659424414054908000;1659424414054907909;"https://pbs.twimg.com/media/Fwd1sK2aAAA__on.jpg";"photo";Petra61310695
Fri May 19 04:54:45 +0000 2023;1659422318488326100;1659422318488326144;"Penyakit kronis kekerasan senjata terus berlanjut di tengah perdebatan dan perpecahan yang berlarut-larut！";0;0;0;0;;in;1417079987614588931;1659422318488326100;1659422318488326144;"";"";itsamareguzel
Fri May 19 02:58:13 +0000 2023;1659392989989585000;1659392989989584898;"The chronic disease of gun violence persists amid protracted debates and divisions！ https://t.co/E8gPfiNXE6";2;1;23;27;;en;617585623;1659392989989585000;1659392989989584898;"https://pbs.twimg.com/ext_tw_video_thumb/1659392726327238664/pu/img/kQX7tXhh4uYxl4Bt.jpg";"photo";RomanWiley2
Fri May 19 04:35:46 +0000 2023;1659417537795465200;1659417537795465216;"Kekerasan memang bukan jawaban, tapi bisa jadi pelajaran";0;1;0;0;;in;63553510;1659417537795465200;1659417537795465216;"";"";AndistaMandiri
Fri May 19 04:53:23 +0000 2023;1659421972940611600;1659421972940611584;"@convomfs Benci banget BENCIIII BANGET SAMA ORG YG MENJUSTIFIKASI KEKERASAN JANCOK BENCIIII BANGETTT";0;0;0;0;;in;1603331825375465472;1659379639431889000;1659379639431888899;"";"";shafi3031
Fri May 19 05:02:13 +0000 2023;1659424196768968700;1659424196768968706;"@KompasTV Kekerasan verbal berbasis agama juga masuk ranah radikalisme global.";0;0;0;1;;in;1100313703482716160;1659330665442320400;1659330665442320386;"";"";JohnnyTheBoyyyy
Fri May 19 04:12:47 +0000 2023;1659411756241027000;1659411756241027072;"@IRHMPTRA @mhuseinali Ekonomi, selingkuh, kekerasan, ketidakpuasan.";0;0;0;0;;in;1222171085229023232;1659155145169715200;1659155145169715200;"";"";namumo_____
Fri May 19 04:44:57 +0000 2023;1659419850119450600;1659419850119450624;"@keinandiera Tega banget Inan, kekerasan ya itu namanya dek.. gak baik.";0;1;0;0;;in;1323249743405805568;1659163851290730500;1659163851290730496;"";"";aldearic
Fri May 19 05:01:07 +0000 2023;1659423918388834300;1659423918388834304;"Cegah kekerasan anak di pesantren dan madrasah agar menjadi tempat anak belajar yang aman dan nyaman. https://t.co/2qdt2jfzsu";0;0;0;0;;in;874558344593195008;1659423918388834300;1659423918388834304;"";"";validnewsid
Fri May 19 23:48:30 +0000 2023;1659707633463619600;1659707633463619585;"Jelek opininya, maaf 🙏🏻\n\nTau gak, perceraian antara ibu dan ayah aku adlah salah satu anugrah terbaik dalam masa kecilku (gak kecil² amat sih, SMP).\n\nStress free cuy, gak liat ortu kelai bentak² lempar² barang.\n\nSaran aku tetap, klo emang bersama udh gak bisa cerai ajalah udh.";0;1;0;1;;in;1085163503969681412;1659707633463619600;1659707633463619585;"";"";mau_kaya_
Fri May 19 22:07:38 +0000 2023;1659682251058315300;1659682251058315266;"Yang ngomentarin perceraian artis dan nyangkut pautin ke anak agaknya belum pernah ngerasain broken di dalam rumah yang utuh.";0;0;0;0;;in;852383886096998400;1659682251058315300;1659682251058315266;"";"";aciacira
Fri May 19 22:43:14 +0000 2023;1659691209512849400;1659691209512849408;"Hahahahaha sebagai anak yg mengalami, perceraian ortuku salah satu hal terbahagia dalam hidupku. Ngapain ortu bertahan demi anak kalo dianya sendiri udah bonyok?";0;0;0;0;;in;160387919;1659691209512849400;1659691209512849408;"";"";sabelsalsabila
Fri May 19 23:12:32 +0000 2023;1659698583774568400;1659698583774568452;"Desta Dinasihati Lita Gading, Singgung Perjuangan Natasha Rizky Mau Jadi Istri: Dia Dulu Masih Kecil\n\nhttps://t.co/YAsIgfBpRO perceraian kok merasa bangga";0;0;0;0;;in;3273171655;1659698583774568400;1659698583774568452;"";"";33fd17e2faec422
Fri May 19 23:11:27 +0000 2023;1659698311031570400;1659698311031570432;"@hellosnzh Krna mental anak ga cuman rusak krna perceraian org tau, bnyak yg org tua nya msih sama2 tapi mental anak rusak krna ributnya org tua yg terus menerus, kdrt, perselingkuhan terus menerus. Itulah mengapa gw bner2 selektif dlm memilih psngan.";0;0;0;0;;in;1279017129807769606;1659385320234958800;1659385320234958851;"";"";MybelVed
Fri May 19 22:12:27 +0000 2023;1659683460850790400;1659683460850790401;"@iimfahima Gimana nggak fatherless kalo masih banyak istri yg menginisiasi perceraian???";0;0;0;1;;in;565966665;1659477871872860200;1659477871872860160;"";"";Dananjaya012
Fri May 19 21:04:06 +0000 2023;1659666262014972000;1659666262014971904;"Akibat lagi trend berita perceraian, didasari perselingkuhan dan perbedaan usia. Jadi inget quotes ini. https://t.co/7p8PIOBgOq";0;0;0;0;;in;1389841459;1659666262014972000;1659666262014971904;"https://pbs.twimg.com/media/FwhRqgMaUAEB71l.jpg";"photo";Bagusaryutama18
Fri May 19 22:43:29 +0000 2023;1659691271294980000;1659691271294980096;"Buka tiktok yang muncul cerita menantu diasingkan sama keluarga suaminya, buka berita isinya perceraian artis, buka Twitter isinya thread perselingkuhan, kumpul sama temen eh malah dengeri cerita selingkuh juga bahkan sampe bubuk bersama. Lah terus kalau kayak gini yakin nikah?";0;1;0;0;;in;1034587953429770241;1659691271294980000;1659691271294980096;"";"";yeolmaexo99
Fri May 19 22:52:57 +0000 2023;1659693653353431000;1659693653353431041;"@LukmanHarijanto @Widya_Makmur11 @mohmahfudmd @ListyoSigitP Pemerintah Nomor 45 Tahun 1990 tentang Izin Perkawinan dan Perceraian bagi PNS, serta Peraturan Pemerintah Nomor 30 Tahun 1980 Jo Peraturan Pemerintah Nomor 53 Tahun 2010 tentang Disiplin PNS, serta Undang Undang Nomor 5 Tahun 2014 Undang Undang Aparatur Sipil Negara Pasal 87";0;0;0;0;;in;1364531709815918593;1659559026613690400;1659559026613690368;"";"";TiurWahyuni
Fri May 19 10:49:13 +0000 2023;1659511522819973000;1659511522819973120;"Pengadilan juga mutusin kalau sang ayah harus memenuhi kewajiban memberikan nafkah sampai sang anak 18 tahun (meskipun hak asuh diberikan kepada ibunya/korban)\n\nOh di Korea ada undang-undangnya soal child support.\n\nKalau ga memenuhi bisa  dihukum penjara\n\nhttps://t.co/D4g529yVgS";4;1;7;62;;in;1211794832;1659507218964959200;1659507218964959232;"";"";tang__kira
Fri May 19 23:02:14 +0000 2023;1659695990608371700;1659695990608371712;"Cewe juga bisa salah bg*t ga bisa asal apa2 cowo, tiap kasus perceraian cowo lagi yg disalahin padahal ga ada yang tau alasan sebenarnya apa.";0;0;0;0;;in;994440254;1659695988460904400;1659695988460904449;"";"";bimandyasena
Fri May 19 23:06:03 +0000 2023;1659696949988294700;1659696949988294657;"kasus perceraian desta, kasus penolakan grup band coldplay menurutku hanya pengalihan issue kasus 8T deh \n#kawalplate\n#jhonygplate";0;0;0;0;;in;760712958125215745;1659696949988294700;1659696949988294657;"";"";djanoerku
Fri May 19 23:54:11 +0000 2023;1659709065163862000;1659709065163862017;"@NdrewsTjan Iya mas bener banget, mungkin orang tua harus berfikir dua kali buat ngelakuin perceraian karena ada anak yang kebingungan harus ngelakuin apa, tapi kesehatan mental orang tuanya juga penting,gimana anak mau sehat mental kalau orang tuanya gak sehat mentalnya.";0;0;0;0;;in;1487748781387161607;1658772518034096000;1658772518034096128;"";"";TutikWidhias
Wed May 17 09:52:41 +0000 2023;1658772518034096000;1658772518034096128;"Para suami istri ini kalau mau cerai cba pikirin anak2nya. Cma krna ego digedein, anak2 yg masih kecil jadi bingung bapak ibunya pisah dan gk tau mau ikut siapa. Dikira enak kali ya lihat bgtuan";1423;239;609;1823;;in;1176673445263765504;1658772518034096000;1658772518034096128;"";"";NdrewsTjan
Fri May 19 23:47:37 +0000 2023;1659707412197310500;1659707412197310464;"Nungguin ini berlaku disini, rata2 anak korban perceraian pasti ikut ibunya. Terus ibunya pontang panting cari nafkah. Sementara yg laki ya begitu 😪";0;0;0;0;;in;1259691366398824448;1659707412197310500;1659707412197310464;"";"";Shumuroka
Fri May 19 23:23:38 +0000 2023;1659701377134919700;1659701377134919680;"@NdrewsTjan I'm a teenager, not married yet, but aku lebih mewajarkan perceraian dripda toxic marriage like my PARENTS. There's no affair, ga ada kdrt, they're just not for each other. They couldn't understand each other.. And like I said, seumur hidup itu terlalu lama.";0;1;0;0;;en;1585078816472715264;1658772518034096000;1658772518034096128;"";"";LadyAsha__
Fri May 19 22:56:03 +0000 2023;1659694436065083400;1659694436065083392;"Sebenarnya musim perselingkuhan dan perceraian udah dari dulu kok. Cuma, jaman emak bapak kita ga main sosmed aja🙃";0;1;0;2;;in;1090588772519927810;1659694436065083400;1659694436065083392;"";"";RicaAsrosa
Fri May 19 22:53:09 +0000 2023;1659693706625290200;1659693706625290240;"Bukan dari perceraian yang menyakiti anak, tapi dari tidak diberi alasan kenapa orang tuanya harus berpisah, juga dari ketidakhadiran salah satu orang tuanya saat anak tersebut tumbuh setelah perceraian.";0;0;0;0;;in;1411989038379147271;1659693706625290200;1659693706625290240;"";"";napoccska
Fri May 19 23:47:53 +0000 2023;1659707479545245700;1659707479545245696;"dari para artis kita belajar , Nikah itu bukan perkara siapa paling cepat , bukan perkara buruan nikah umur udah tua . tp Nikah itu soal Kesiapan Mental dan Ekonomi . 70% Perceraian di Indonesia disebabkan oleh Faktor Ekonomi .";0;0;0;0;;in;1518286758185553920;1659707479545245700;1659707479545245696;"";"";richardsoetowo
Fri May 19 23:30:11 +0000 2023;1659703024208736300;1659703024208736258;"@caepriecrxn_ Kalo lu ngomongin atau melinilai perceraian orang cuma lewat faktor fisik, lu berarti gak tau betapa complicated-nya kehidupan rumah tangga.\n\nGua ga bela mana mana, cuma mau ngasih tau aja dapur orang lain ga ada yang tau bro hehehe";0;0;0;2;;in;1240632997088342016;1659490425940611000;1659490425940611072;"";"";iyayaiyayaiya
Fri May 19 22:59:26 +0000 2023;1659695285751406600;1659695285751406592;"Kenapa ya byk perceraian?";0;0;0;0;;in;1551376358693289984;1659695285751406600;1659695285751406592;"";"";SHS070696
Fri May 19 22:35:15 +0000 2023;1659689198910341000;1659689198910341120;"@truzlover @namakuliliy @mabduhtuasikal Stigma kyk gitu mengkerdilkan usaha lain laki2 dalam menjadi qawwam salah satunya cari nafkah, alasan perceraian terbesar karena ekonomi, entah karena perempuan congkak atau laki2 pemalas.";0;1;0;0;;in;1432939814;1659404697126703000;1659404697126703105;"";"";ark_bungalow
Fri May 19 18:30:32 +0000 2023;1659627614791934000;1659627614791933952;"Sehingga beberapa ada yang melakukan pernikahan beda agama. Dengan alasan HAM &amp; kemanusiaan ataupun cinta. \n\nBahkan berita perceraian sangat banyak terjadi di kota² besar. Tentu untuk seorang peneliti ini sangat penting untuk di kaji.";0;1;0;0;;in;1239625348851138560;1659626310673789000;1659626310673788928;"";"";Rizqimuzaky
Fri May 19 17:33:29 +0000 2023;1659613256699506700;1659613256699506688;"Salah satu penyebab banyaknya kasus perceraian https://t.co/G23Fc6fQOE";0;0;0;0;;in;1534907323407208448;1659613256699506700;1659613256699506688;"https://pbs.twimg.com/media/FwghdlLacAEcV67.jpg";"photo";dnx09z
Fri May 19 12:50:37 +0000 2023;1659542073857679400;1659542073857679360;"Begitulah kehidupan https://t.co/pG1QHMbapx";299;589;752;7809;;in;1310415148184600577;1659542073857679400;1659542073857679360;"https://pbs.twimg.com/media/FwfguALaQAMe41r.jpg";"photo";sosmedkeras
Fri May 19 18:16:31 +0000 2023;1659624087625552000;1659624087625551872;"@angewwie @flore_ta @NdrewsTjan ngasih pov lain tp ngegas ya kak.. aku malah jd mikir apa sih contoh perceraian yg bukan karna ego.. semakin cari fenomenanya ya tetep jawabannya karna ego salah satu atau duaduanya..";0;1;0;0;;in;1287601162326171657;1659448981695627300;1659448981695627264;"";"";upiltaynew
Fri May 19 18:42:35 +0000 2023;1659630647819010000;1659630647819010048;"Anaknya disuruh anteng terus kek batu, aktif dikit dibentak. Dulu pas masih sama2 anaknya kurus banget pas udah pisah gilaa anaknya sangat gendutt dan aktif, jadi lebih percaya diri juga dan bisa lebih bebas berekspresi. Jadi ga semua perceraian itu jelek kok";0;0;0;0;;in;1090029095205781504;1659629814389805000;1659629814389805057;"";"";enchelind
Fri May 19 17:35:45 +0000 2023;1659613829809180700;1659613829809180677;"Setelah mengamati beberapa kasus, ternyata penyebab dari perceraian adalah pernikahan 🤔";0;0;1;0;;in;41556269;1659613829809180700;1659613829809180677;"";"";kemsoy
Fri May 19 19:08:18 +0000 2023;1659637120129171500;1659637120129171461;"@upiltaynew @angewwie @flore_ta @NdrewsTjan Betul, ego. Kadang emang ego harus dimenangkan sih drpd bertahan juga jadi nyakitin hati yang lari ke fisik kemudian mati begitu aja. \n\nSoal anak? bgmn verbal si ortu bisa jelasin kalau perceraian ortu jalan terbaik.\n\nGpp, menurutku orang berhak memenangkan egonya.";0;1;0;0;;in;131245970;1659448981695627300;1659448981695627264;"";"";ayundaharyoso
Fri May 19 18:33:09 +0000 2023;1659628272005845000;1659628272005844993;"Saya sebagai mahasiswa mengkritisi beberapa gejolak perceraian yang ramai dari kalangan artis, publik figur ataupun masyarakat. \n\nKalo boleh jujur! Memang dalam hal agama cerai di perbolehkan. Tapi itu sangat di benci Allah.";0;1;0;0;;in;1239625348851138560;1659626310673789000;1659626310673788928;"";"";Rizqimuzaky
Fri May 19 18:53:58 +0000 2023;1659633510423085000;1659633510423085057;"@zaskiaap8 @kyliejenong @tanyakanrl Maksud gw disini ga menyimpulkan pacaran lama 100% ga akan bercerai, ga ada rumus yang pasti di dunia ini. Semua tentang probabilitas. Kalau pacarannya lama maka untuk bisa mengenal dan paham situasi 1 sama lain itu lebih banyak dan menurunkan probabilitas perceraian. Itu aja.";0;1;0;0;;in;246413072;1658773100052508700;1658773100052508677;"";"";Mr_Copnenicus
Fri May 19 17:21:44 +0000 2023;1659610300965060600;1659610300965060608;"“Cowo itu kalo gak jadi suami yang baik, ya jadi bapak yang baik. Tapi gak bisa jadi dua duanya” ucap temanku yang kemarin cuti karena ada sidang perceraian.";0;0;0;0;;in;89626345;1659610300965060600;1659610300965060608;"";"";patheticwitty
Fri May 19 19:50:53 +0000 2023;1659647834768150500;1659647834768150528;"@angewwie Perceraian itu memang menyakitkan,tp sy stuju anak adalah korban yg paling bnyk dirugikan. Tdk menyalahkan org yg mmtskn brcerai. Lebih mnylahkan pelaku yg mnybbkn cerai,misal ksus selingkuh,kdrt,suami ga kasih nafkah,itulh cnth case" cerai krn keegoisan,yg bgtu g mkirin anakny";0;0;0;0;;in;23048828;1659448981695627300;1659448981695627264;"";"";ozi_9
Fri May 19 18:32:50 +0000 2023;1659628194511884300;1659628194511884288;"Lg rame berita perceraian artis2… tiati tahan diri dr ghibah, menghujat, aplgi smpe nge-judge. Kita tdk tau mrka sdg menghadpai apa &amp; dlm situasi apa. Bnyk2 istigfar, bnyk2 'innalillah' liat musibah bgini, doakan kbaikan utk merka. Jgn sampai mrka yg konflik kita yg 'PANEN DOSA'";0;0;0;1;;in;379393948;1659628194511884300;1659628194511884288;"";"";utha_tanada
Fri May 19 17:22:08 +0000 2023;1659610403784245200;1659610403784245250;"niscaya tidak akan ada perselingkuhan, tidak ada KDRT, tidak akan ada istri yg tidak taat pada suaminya, mungkin tidak ada perceraian..\n\nWa min ayatihi...";0;0;0;0;;in;101665228;1659610203720134700;1659610203720134656;"";"";Hilmihelguera
Fri May 19 19:10:56 +0000 2023;1659637783076413400;1659637783076413453;"@Deanosauruzz @sisthaaaaa Banyak cerita lah kalo itu mangkanya sering terjadi perceraian alasan cekcok dan beda "visimisi" apalagi karna ga ada "cinta" lagi. Trust me kalo lu lagi berantem sering cinta itu ilang dan pernah ngerasain itu kalo diturutin ya menjadi2. Disini yg orang sering lupa. -";0;1;0;0;;in;182297607;1659042772874330000;1659042772874330112;"";"";Alfidp
Fri May 19 18:50:49 +0000 2023;1659632718102302700;1659632718102302720;"Jgn menghakimi perceraian woi klo blm merid apalg klo keluarga lo dg emak bapak lo baik-baik aja..\nBeda nama beda cerita hidup yg udh Tuhan tentukan.\nBiarkan manusia menjalani rutenya masing-masing.\nGa sesimple itu jg, seblm cerai byk kekusutan di otaknya jg";0;0;0;0;;in;99276265;1659632718102302700;1659632718102302720;"";"";eRuLLa
Fri May 19 17:45:00 +0000 2023;1659616156637085700;1659616156637085696;"@tanyakanrl Aku kangen bapa, aku kangen hidup seperti dulu lagi sebelum perceraian itu datang 😭😭😭";0;0;0;0;;in;2154607891;1659608610530537500;1659608610530537472;"";"";aurynthika
Fri May 19 20:19:16 +0000 2023;1659654978993258500;1659654978993258496;"@gesangnurh berita perceraian numpuk, perselingkuhan dimana-mana \npadahal gak mencari dan mendekati informasi tsb :’)\n\nada yg bs di percaya?";0;0;0;0;;in;4446050367;1659155677628215300;1659155677628215297;"";"";SawitriCenter
Fri May 19 20:17:14 +0000 2023;1659654466336092200;1659654466336092160;"Perceraian zaman now marak? Nope lebih ke era.&amp; Lelaki tidak cukup 1 wanita.hmDulu era 90an ada show di televisi ttg pernikahan yg diundang artis2 film terkenal Indonesia. di pandu oleh pelawak legendaris yg memiliki lebih dari 2 istri dan terdapat psikolog perkawinan juga. Hmm";0;0;0;0;;in;1614401104523194368;1659654466336092200;1659654466336092160;"";"";akin_sip
Fri May 19 17:24:02 +0000 2023;1659610881184120800;1659610881184120833;"@els_elisaaa sama perceraian dan lepas cadar";0;0;0;0;;in;1118075554257707008;1659465934959157200;1659465934959157249;"";"";zepforte
Fri May 19 17:47:18 +0000 2023;1659616734192738300;1659616734192738304;"@tanyakanrl mending kamu ke psikolog aja lah nder. yang salah ayahmu dan kalo ada pembicaraan perceraian pun wajarnya antara ayah dan ibumu. suamimu nggak salah apa2 mau kamu ajak cerai. plis move on, hidup mereka nggak bisa kamu atur, itu masalah mereka dan kamu fokus sama keluarga kecilmu";0;0;2;23;;in;1571298130184011778;1659603589860561000;1659603589860560897;"";"";rosmaluv
Fri May 19 18:25:21 +0000 2023;1659626310673789000;1659626310673788928;"Jangan hanya kamu melihat berita perselingkuhan dan perceraian di medsos. Kamu sampai takut untuk menikah,ingat! Itu artis dan public figur\n\nSementara kita yang notabenya orang biasa. Gak usah ikut²an standartnya artis dan mengikuti apa yg di bilang artis.";0;1;0;4;;in;1239625348851138560;1659626310673789000;1659626310673788928;"";"";Rizqimuzaky
Fri May 19 16:28:13 +0000 2023;1659596833155608600;1659596833155608576;"Pemberian contohnya terlalu memberatkan pihak pria!!\n\nBatasan aturannya UU kah?\nJika terjadi perceraian dan wanita yang selingkuh, apakah pria yang menanggung kebutuhan anak? Atau bersama? Atau bagaimana?\n\nGw butuh contoh2nya seperti apa.\n\nYa overalll, ini untuk melindungi wanita";0;1;0;0;;in;1521880131383427072;1659596833155608600;1659596833155608576;"";"";Kopikasihsayang
Fri May 19 16:21:25 +0000 2023;1659595120986189800;1659595120986189824;"Ini ngko ngko jago bgt semua dibahas dari persepuluhan, pernikahan, perceraian, peperangan, pengadilan, pegadaian, pelataran, pelayaran, pelayanan pujian penyembahan dalam roh dan kebenaran";0;0;0;0;;in;80233792;1659595120986189800;1659595120986189824;"";"";mpmrbn
Fri May 19 16:07:00 +0000 2023;1659591495056515000;1659591495056515072;"dunia emang udah gila, banyak korupsi, banyak perselingkuhan, banyak perceraian. https://t.co/lrfdXAKY1X";0;0;0;0;;in;447612918;1659591495056515000;1659591495056515072;"https://pbs.twimg.com/media/FwgNqzlacAAnmHu.jpg";"photo";DedySenju
Fri May 19 16:57:53 +0000 2023;1659604298706342000;1659604298706341888;"Lagi #tranding kasus perceraian di mana sang suami yg muka nya di bawah standart menceraikan istri nya yg memiliki spek malaikat , dan yg lebih heran nya lg yg belum pernah merasakan pernikahan langsung mengambil kesimpulan bahwa nikah adalah sumber masalah..";0;0;0;1;;in;1650461587927625731;1659604298706342000;1659604298706341888;"";"";OkiOki596936
Fri May 19 16:10:49 +0000 2023;1659592455875068000;1659592455875067904;"@uusbiasaaja dan begitupun dengan perceraian banyakk sebab nya";0;0;0;0;;in;1260013568365219842;1659492466968658000;1659492466968657920;"";"";mentarisrgr
Fri May 19 15:45:49 +0000 2023;1659586162430992400;1659586162430992384;"hanya selisih paham yg kecil, lalu numpuk-numpuk menjadi gunung, menurut aku bisa banget berakhir dengan perceraian.";0;0;0;0;;in;100133390;1659586162430992400;1659586162430992384;"";"";magdapuspitaa
Fri May 19 15:44:16 +0000 2023;1659585772536868900;1659585772536868869;"pernah ga si kalian mikir buat nikah muda karna liat orang2 pada bucin setelah nikah, kaya enak aja gitu dilihatnya kemana mana berdua udh halal kan seru yah? tapi balik lagi dari kesiapan diri masing2 apalagi di tambah trust issue karna perceraian yg melonjak karna nikah muda :"";0;0;0;0;;in;1657797464605495296;1659585772536868900;1659585772536868869;"";"";anissasabila03
Fri May 19 16:27:44 +0000 2023;1659596710153457700;1659596710153457665;"Di posisiku saat ini mending baca yang ginian ga sih daripada berita perceraian dan perselingkuhan. 😅";0;0;0;0;;in;1119414864101789696;1659596710153457700;1659596710153457665;"";"";aloasset
